,station_id,date,avg_temp_c,name,latitude,longitude
208,42724,2020-07-27,29.3,Agartala,23.8354042755,91.2799991445
209,42724,2020-07-28,30.3,Agartala,23.8354042755,91.2799991445
210,42724,2020-07-29,28.2,Agartala,23.8354042755,91.2799991445
211,42724,2020-07-30,31.1,Agartala,23.8354042755,91.2799991445
212,42724,2020-07-31,30.9,Agartala,23.8354042755,91.2799991445
213,42724,2020-08-01,31.3,Agartala,23.8354042755,91.2799991445
214,42724,2020-08-02,30.3,Agartala,23.8354042755,91.2799991445
215,42724,2020-08-03,32.3,Agartala,23.8354042755,91.2799991445
216,42724,2020-08-04,31.6,Agartala,23.8354042755,91.2799991445
217,42724,2020-08-05,32.3,Agartala,23.8354042755,91.2799991445
218,42724,2020-08-06,30.8,Agartala,23.8354042755,91.2799991445
219,42724,2020-08-07,31.8,Agartala,23.8354042755,91.2799991445
220,42724,2020-08-08,30.9,Agartala,23.8354042755,91.2799991445
221,42724,2020-08-09,31.3,Agartala,23.8354042755,91.2799991445
222,42724,2020-08-10,32.0,Agartala,23.8354042755,91.2799991445
223,42724,2020-08-11,31.3,Agartala,23.8354042755,91.2799991445
224,42724,2020-08-12,31.2,Agartala,23.8354042755,91.2799991445
225,42724,2020-08-13,32.1,Agartala,23.8354042755,91.2799991445
226,42724,2020-08-14,30.6,Agartala,23.8354042755,91.2799991445
227,42724,2020-08-15,28.8,Agartala,23.8354042755,91.2799991445
228,42724,2020-08-16,28.1,Agartala,23.8354042755,91.2799991445
229,42724,2020-08-17,28.1,Agartala,23.8354042755,91.2799991445
230,42724,2020-08-18,28.8,Agartala,23.8354042755,91.2799991445
231,42724,2020-08-19,29.6,Agartala,23.8354042755,91.2799991445
232,42724,2020-08-20,28.4,Agartala,23.8354042755,91.2799991445
233,42724,2020-08-21,29.6,Agartala,23.8354042755,91.2799991445
234,42724,2020-08-22,29.0,Agartala,23.8354042755,91.2799991445
235,42724,2020-08-23,29.7,Agartala,23.8354042755,91.2799991445
236,42724,2020-08-24,30.3,Agartala,23.8354042755,91.2799991445
237,42724,2020-08-25,28.5,Agartala,23.8354042755,91.2799991445
238,42724,2020-08-26,30.2,Agartala,23.8354042755,91.2799991445
239,42724,2020-08-27,30.5,Agartala,23.8354042755,91.2799991445
240,42724,2020-08-28,28.8,Agartala,23.8354042755,91.2799991445
241,42724,2020-08-29,30.5,Agartala,23.8354042755,91.2799991445
242,42724,2020-08-30,31.6,Agartala,23.8354042755,91.2799991445
243,42724,2020-08-31,28.8,Agartala,23.8354042755,91.2799991445
244,42724,2020-09-01,27.2,Agartala,23.8354042755,91.2799991445
245,42724,2020-09-02,30.2,Agartala,23.8354042755,91.2799991445
246,42724,2020-09-03,31.7,Agartala,23.8354042755,91.2799991445
247,42724,2020-09-04,32.3,Agartala,23.8354042755,91.2799991445
248,42724,2020-09-05,32.3,Agartala,23.8354042755,91.2799991445
249,42724,2020-09-06,32.1,Agartala,23.8354042755,91.2799991445
250,42724,2020-09-07,30.4,Agartala,23.8354042755,91.2799991445
251,42724,2020-09-08,31.2,Agartala,23.8354042755,91.2799991445
252,42724,2020-09-09,30.3,Agartala,23.8354042755,91.2799991445
253,42724,2020-09-10,29.6,Agartala,23.8354042755,91.2799991445
254,42724,2020-09-11,29.1,Agartala,23.8354042755,91.2799991445
255,42724,2020-09-12,29.4,Agartala,23.8354042755,91.2799991445
256,42724,2020-09-13,28.6,Agartala,23.8354042755,91.2799991445
257,42724,2020-09-14,29.6,Agartala,23.8354042755,91.2799991445
258,42724,2020-09-15,29.1,Agartala,23.8354042755,91.2799991445
259,42724,2020-09-16,30.0,Agartala,23.8354042755,91.2799991445
260,42724,2020-09-17,29.9,Agartala,23.8354042755,91.2799991445
261,42724,2020-09-18,31.1,Agartala,23.8354042755,91.2799991445
262,42724,2020-09-19,32.1,Agartala,23.8354042755,91.2799991445
263,42724,2020-09-20,30.7,Agartala,23.8354042755,91.2799991445
264,42724,2020-09-21,29.1,Agartala,23.8354042755,91.2799991445
265,42724,2020-09-22,26.8,Agartala,23.8354042755,91.2799991445
266,42724,2020-09-23,28.1,Agartala,23.8354042755,91.2799991445
267,42724,2020-09-24,27.3,Agartala,23.8354042755,91.2799991445
268,42724,2020-09-25,27.2,Agartala,23.8354042755,91.2799991445
269,42724,2020-09-26,27.3,Agartala,23.8354042755,91.2799991445
270,42724,2020-09-27,27.3,Agartala,23.8354042755,91.2799991445
271,42724,2020-09-28,29.3,Agartala,23.8354042755,91.2799991445
272,42724,2020-09-29,29.9,Agartala,23.8354042755,91.2799991445
273,42724,2020-09-30,30.5,Agartala,23.8354042755,91.2799991445
274,42724,2020-10-01,29.5,Agartala,23.8354042755,91.2799991445
275,42724,2020-10-02,29.6,Agartala,23.8354042755,91.2799991445
276,42724,2020-10-03,29.0,Agartala,23.8354042755,91.2799991445
277,42724,2020-10-04,29.8,Agartala,23.8354042755,91.2799991445
278,42724,2020-10-05,28.8,Agartala,23.8354042755,91.2799991445
279,42724,2020-10-06,29.3,Agartala,23.8354042755,91.2799991445
280,42724,2020-10-07,30.1,Agartala,23.8354042755,91.2799991445
281,42724,2020-10-08,30.4,Agartala,23.8354042755,91.2799991445
282,42724,2020-10-09,30.8,Agartala,23.8354042755,91.2799991445
283,42724,2020-10-10,31.1,Agartala,23.8354042755,91.2799991445
284,42724,2020-10-11,30.6,Agartala,23.8354042755,91.2799991445
285,42724,2020-10-12,30.6,Agartala,23.8354042755,91.2799991445
286,42724,2020-10-13,31.5,Agartala,23.8354042755,91.2799991445
287,42724,2020-10-14,30.7,Agartala,23.8354042755,91.2799991445
288,42724,2020-10-15,30.9,Agartala,23.8354042755,91.2799991445
289,42724,2020-10-16,31.2,Agartala,23.8354042755,91.2799991445
290,42724,2020-10-17,31.5,Agartala,23.8354042755,91.2799991445
291,42724,2020-10-18,28.7,Agartala,23.8354042755,91.2799991445
292,42724,2020-10-19,29.3,Agartala,23.8354042755,91.2799991445
293,42724,2020-10-20,29.9,Agartala,23.8354042755,91.2799991445
294,42724,2020-10-21,28.9,Agartala,23.8354042755,91.2799991445
295,42724,2020-10-22,25.8,Agartala,23.8354042755,91.2799991445
296,42724,2020-10-23,24.1,Agartala,23.8354042755,91.2799991445
297,42724,2020-10-24,26.9,Agartala,23.8354042755,91.2799991445
298,42724,2020-10-25,28.6,Agartala,23.8354042755,91.2799991445
299,42724,2020-10-26,28.7,Agartala,23.8354042755,91.2799991445
300,42724,2020-10-27,27.9,Agartala,23.8354042755,91.2799991445
301,42724,2020-10-28,29.0,Agartala,23.8354042755,91.2799991445
302,42724,2020-10-29,28.9,Agartala,23.8354042755,91.2799991445
303,42724,2020-10-30,29.0,Agartala,23.8354042755,91.2799991445
304,42724,2020-10-31,25.0,Agartala,23.8354042755,91.2799991445
305,42724,2020-11-01,27.1,Agartala,23.8354042755,91.2799991445
306,42724,2020-11-02,28.2,Agartala,23.8354042755,91.2799991445
307,42724,2020-11-03,28.9,Agartala,23.8354042755,91.2799991445
308,42724,2020-11-04,27.7,Agartala,23.8354042755,91.2799991445
309,42724,2020-11-05,25.3,Agartala,23.8354042755,91.2799991445
310,42724,2020-11-06,23.9,Agartala,23.8354042755,91.2799991445
311,42724,2020-11-07,25.1,Agartala,23.8354042755,91.2799991445
312,42724,2020-11-08,26.6,Agartala,23.8354042755,91.2799991445
313,42724,2020-11-09,27.2,Agartala,23.8354042755,91.2799991445
314,42724,2020-11-10,27.3,Agartala,23.8354042755,91.2799991445
315,42724,2020-11-11,26.9,Agartala,23.8354042755,91.2799991445
316,42724,2020-11-12,26.9,Agartala,23.8354042755,91.2799991445
